".recordid", ".record_timestamp", ".fields.extractiondatetime", ".fields.zipcode", ".fields.municipality"
"447a3f0f7bcad7e2d13a9e7f9f9bbdb89a1a9ae7","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","8800-053","Tavira"
"33479b7429d3ece0ed3f8b94f5a0ca2e0d0fd5fa","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2870-081","Alcochete"
"0595b88f49319fdbc4816f31afedc18fb9334770","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2870-336","Alcochete"
"deeea3e990135a7d93ffc635029a82e36089e981","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-214","Alcochete"
"18df5f798444191d595450f14754fff22fae9d7d","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-215","Alcochete"
"951557372d7f1170a7eafc2b953d09b64973fcca","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-222","Alcochete"
"8c9d138c1ff69f385a2af572f6db67d958f93c5d","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-228","Alcochete"
"7e1302a98ad0c42dde2b89808c3fd88184eb1cdd","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-229","Alcochete"
"2a6bbecec80c3feed11a582a38921c8269e2924d","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-230","Alcochete"
"dd985b3cdea534a5e07c9726e0f837bc3b469db6","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-232","Alcochete"
"82ba085c6cad54caf81a58ecc2f811a7051f80ee","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-235","Alcochete"
"7c26b98d64f809845b658d545cff2aaf626c4336","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-241","Alcochete"
"6131ceadd7dea6d3cfe57e1a3e5452c6b15cee87","2022-12-08T09:15:02.099Z","2022-12-08T09:04:00+00:00","2890-249","Alcochete"
"ca3fb89427aabeeb1f99cd503fcf4939286db9cc","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-157","Alcochete"
"ecb242820e4fc346a2b42a4234425c741c7f7a5f","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-336","Alcochete"
"242f8e81a2607e69ecce78e855be6c0d7d28fcaf","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-210","Alcochete"
"cf652ba7846fa1d7a2d4440bc91419ac7d5777ae","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-229","Alcochete"
"7f8a9da77f1bcaed7594be51109bdb8927b7af45","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-232","Alcochete"
"e7d4d78db47ef204ed3c60f88a748a7deb65c9e1","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-234","Alcochete"
"87d23a914e92d339404df7703e35747a4c05fa96","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-236","Alcochete"
"d5095ee5b2174777aa90d4272a07220eff84de0f","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-238","Alcochete"
"91bb9baf4106411c870702f619c3f7aabedcff17","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-241","Alcochete"
"2ceb66b8f98e25d2207ff07d354d44519c057f0c","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-245","Alcochete"
"8da02e7e7b2a74d382131b65b116116abe124b2d","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-246","Alcochete"
"6747da3a2e3c4d48f006206edec5172bff025070","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-248","Alcochete"
"5b5057f3ac8e65888ac6449113b61a224dce8a99","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-249","Alcochete"
"fe79047bbd555aec1476cc218ccf3a72d6d8339d","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-259","Alcochete"
"a1a8eee9953961e2330f84614370abb5cf66a9b0","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-081","Alcochete"
"2477a7b110b0bcacd2d5f2c3c8979468fc225998","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-354","Alcochete"
"f44a16983ce010fd5d3dcf28279505c744b50467","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-403","Alcochete"
"8f615ee4cffaf51f63a7b5e6958d4f202d1c8ea4","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-451","Alcochete"
"8bc11bbe031cecae38692f322d19e97697d243f4","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-457","Alcochete"
"52628bd528892797c837f7181c4ea25d5599f179","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-212","Alcochete"
"716de7edc9a188e0db125c3203d8e9e99fde2b0b","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-214","Alcochete"
"c9d19684c6518a6244446efe627449faf28054c1","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-221","Alcochete"
"6e3cf3e5a6e25f2b25b896c96303bd5bf76125c3","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-222","Alcochete"
"fed1d72c618e8be552668ab44166e4e061f8fbe0","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-223","Alcochete"
"23c4466d5aac78ceaf8ac373f5c1bf78df0e635e","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-228","Alcochete"
"d6f668b7f5ab490a9a59dc0e87c534ede093d138","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-230","Alcochete"
"c8d8b95dc94ae595271351b7563577b0cc01c7f0","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-231","Alcochete"
"87fb99e64622d00199f1038c00cb30f5f18f9903","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-235","Alcochete"
"21cc0202e9b96580a337f3e05c87f73e1b7a24e6","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-239","Alcochete"
"e7a522be67a27dcd336768344e5e0a9203c4dc88","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-240","Alcochete"
"9052912735fc6e20ab338ce2c19db4cb956afd8a","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-247","Alcochete"
"a4a3553741b547d78b9fc33d9fa4972e89fe8faf","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","8800-053","Tavira"
"faaaf0295378390dbeb3a9c136aec7a2f44e6add","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-335","Alcochete"
"725fa7273d07a045b2f2c642fa55d99bd1d30fd4","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-461","Alcochete"
"d3292b69905bc34bcb975e7512f55044465068bf","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2870-491","Alcochete"
"0bd04547ddbb6446e85c3c645d901b60dc303bd7","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-205","Alcochete"
"0c6355cb6ee771f2de881a0c7d264d8c07bfae14","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-215","Alcochete"
"99371d88b0c7678ec3b485c26b0717f37378ba78","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-216","Alcochete"
"bb60bf09c938b99b5ebd463f381fcf783773ad5f","2022-12-08T09:30:18.051Z","2022-12-08T09:19:00+00:00","2890-250","Alcochete"
"7a5b58fa1a519a48ee382884f774282389c079e2","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-157","Alcochete"
"7a8a915f888b343ae6811eafeff5731657e510d7","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-451","Alcochete"
"22e4abd4c41b529145f2bd9df9647edcfc599e9e","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-457","Alcochete"
"7dd03005b4f9d10c10f9dc3aed9126cc428b4aaa","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-461","Alcochete"
"6f14ce7b0e77f3568f1c6967ff3d56a4c35faa72","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-205","Alcochete"
"ba1c05e3d28719259d40a8a81262cafa2c2cf19a","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-210","Alcochete"
"6399f26916954ea4d7e88e2d4467ff499d44f54e","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-214","Alcochete"
"df5ca4ea202d3290bd07baed84ede1667f1b13b0","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-221","Alcochete"
"0a21d87f53f6da5e146dd21b8b4e13aefc540042","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-228","Alcochete"
"815d087cdefe7d2d18973d82f3db377c1d8a83ee","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-235","Alcochete"
"38797adf9f49f3724fbace12ba7c3b830f981f4f","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-236","Alcochete"
"3f4518625b7627206bfa32f8bb982e9facfd8343","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-238","Alcochete"
"fc15af00f0bb9dee512f124ae9c223263477c2c7","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-239","Alcochete"
"6db3c55b2ce81bf6d8d173a99e965dfb390d6ed2","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-241","Alcochete"
"a4cc98e0e11fd79185f1c2c3c06eba38a89869ee","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-246","Alcochete"
"ce1ded4afcb2c1ccee8d2514239ee28afbe44c36","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-249","Alcochete"
"79aa76cbb1590b4270ee8342bc54767cda83dc02","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-250","Alcochete"
"a2f0af020349ac1fe04e2ca5e1a941859f7b215a","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","8800-053","Tavira"
"d44623c41a64c90590ad0460d659373846b87375","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-336","Alcochete"
"720376848f137ea0a720e1a7e5c691cecee8325e","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-403","Alcochete"
"7428c44e3a29362f2731a569c987fa7bb3b9f99c","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-212","Alcochete"
"6c5197f724a6ce166206cf187b3aacc5b11d9720","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-215","Alcochete"
"a8b92448867ed35ecd71cf6449555603a1c5c164","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-222","Alcochete"
"3731ac65c367aab7ebc8917cf776c1b13da0109b","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-229","Alcochete"
"58732b0e0c2fed65d93f466726e821d3f4cb08a9","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-230","Alcochete"
"4c70650a00397779dfda969636c043e69026ca9b","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-231","Alcochete"
"91aa61fdb1852c086a1c4c00ba5c35abd7414c29","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-234","Alcochete"
"fab1685d43b79f7048b3ae82756cb2f7b46264db","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-240","Alcochete"
"37e1b7687dc6b1fa2cace52f922981c21667e021","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-248","Alcochete"
"f1d9c6c41fac08c514fc574d7a34eee1a9f98b0c","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-081","Alcochete"
"127d74611e05cb0db36c81d1c22d120337a0e1a0","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-335","Alcochete"
"2cd99865e9ca44eb88bdaae538a37c326dd8fb2c","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-354","Alcochete"
"3958e717b46998385822a78e642631f60a9e5693","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2870-491","Alcochete"
"77195107634d3e363fb30e9055ba78078d87610b","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-216","Alcochete"
"ea03ebbc9de75915313e4ae3922c37f1177d219d","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-223","Alcochete"
"6b053a0088775b567c9478344a7877a56e1a8bc5","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-232","Alcochete"
"0ba4e4cf1bd06345573db0d1b15042c7c15be79d","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-245","Alcochete"
"f2f6bb645fb942c230a6cce660923b1ce2dedf89","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-247","Alcochete"
"81fdaa200aec8ad8227c6f986cc566cf87549b92","2022-12-08T09:45:01.139Z","2022-12-08T09:34:00+00:00","2890-259","Alcochete"
"bb53e7ef9ebed6bbfe9db70f22347f0c14bc22d2","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-451","Alcochete"
"dbce62241fb53d87b40c39e1eb5ef81529ee0df7","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-461","Alcochete"
"f211943567576c1cb2e4d91a0ff30e2a32b77f31","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-205","Alcochete"
"2fbb0c00a01cc93e55d3f13a8e7cd6f7733210a3","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-223","Alcochete"
"6b4c27fb0bc92a581eed1d0d7cdc5a8411b88b8c","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-228","Alcochete"
"6ae05e2be1ae6723b19f4addb08a6f9a5c0f3ad6","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-229","Alcochete"
"5c45f49c58c850cfbd1a282c8edce721ecd48599","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-231","Alcochete"
"21e2de30ebbf1d15246f21d012572e644827ac30","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-235","Alcochete"
"355df5291ed4d8eef225521da35beda4cb17c667","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-239","Alcochete"
"7519936213dde36f38048042ca9bac998050e2c4","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-245","Alcochete"
"a069b5020a6863a746b374e0d1998280b418ce95","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-246","Alcochete"
"b66e43c3e70923353ec7ca0e8c197558fbb590c7","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-081","Alcochete"
"e83d0548957c68a296b840aeb131ff9ff8965483","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-335","Alcochete"
"207131387505fbb4ea8198002a5e93b7205f0fa8","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-354","Alcochete"
"bc41122e96514d6ee8e0dcc478d00354e5386619","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-210","Alcochete"
"23531569512418e60a19be850d0052dbe861cb18","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-212","Alcochete"
"e2d452b69c1c5dccb27df70db38fb6305c2726f8","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-216","Alcochete"
"47aa6bf9e41bb89f4e7e6002034e03ccb32a8829","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-222","Alcochete"
"cd280a8dd082530328ee7a2db1e751a6c519d3ce","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-230","Alcochete"
"cea70cfdecfc738f6d8e356567351d472f176d6d","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-232","Alcochete"
"dd97cd1e200360db478e9736a6cca53ad40523ce","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-234","Alcochete"
"2b7a9def7f87fd4cf5a85766a8300a3c8a8eb4a8","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-236","Alcochete"
"4f7fe0929036eb058e48fd994bcd041168298e21","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-238","Alcochete"
"9f8e7ba19178b0348e4f34244cc0d25642a28c7a","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-240","Alcochete"
"0cc0938486d1c999990f49c635a8569bc75032b7","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-241","Alcochete"
"47b62eb663ff5b6a3aaade02433f86ed365fa6cc","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-247","Alcochete"
"b2c8402a285cc5cf148b03ebd02b086cd31170f2","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-248","Alcochete"
"cb3a1de343c219b5f0ac727fe46b7118776fafaf","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-157","Alcochete"
"41ee29d962fbaafefebc9a548d154b0bf5dd8f3e","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-336","Alcochete"
"df2fa339a213e23dbf1165beef23bad3f33fd9f1","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-403","Alcochete"
"3b75ac7f92f021e45a8a07a2409bb72e40270638","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-457","Alcochete"
"9add113b5baab096bcdfea024e6c5a8190dcffbc","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2870-491","Alcochete"
"cfdf6c55e9e34f0da0d0b94b8687d34bbd088721","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-214","Alcochete"
"7d2fee38ab3759ad867a72ee5421fdb6ca7b9578","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-215","Alcochete"
"7fa7196e08a065b4ec515bd241ecf0b2f4d1d657","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-221","Alcochete"
"def0e582039c2576a9960a69835d4f7f95ae8a07","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-249","Alcochete"
"0cd7cbe121ed994e08dac70839d53150414e805d","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-250","Alcochete"
"6b13b4419b54068bc92eaec04d0e6ee435e1ce1c","2022-12-08T10:15:06.239Z","2022-12-08T10:04:00+00:00","2890-259","Alcochete"
"694b140161922e961d8588c5e261830aececedc9","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-403","Alcochete"
"8fcdddc25abe3d8e067751fd095aca3c9a5d7c0b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-491","Alcochete"
"e2cdb6af98e3430a02312ce57a1f17a565fc0930","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-205","Alcochete"
"676ad9124ac80887a9b0fe0f3578a161cc0aaa5b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-216","Alcochete"
"beffd02452baf623cb5f8355fca5f4590be4dcaa","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-229","Alcochete"
"0f9a3352e03f90867e0e0ff098d10dcae60d7f36","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-235","Alcochete"
"4ffab261acfa69380ffc17709578b25314dc09f8","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-240","Alcochete"
"abf038c1690d02ff6320551f29b5d7486bb6b647","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-245","Alcochete"
"a4e9570cbe24e1acdc0b2ece63f0bb55f25829ec","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-246","Alcochete"
"19cc6679c5f7b4613700fccc7c61a964e58f4e33","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-247","Alcochete"
"d76a895f4d61038596a8333eb52d1223e7dcfb48","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-157","Alcochete"
"2da59b63107a721a9304d934d9a1e4698b0a5d58","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-335","Alcochete"
"a9a98dc1e18aca4f5b76d0e206fe7369fb5e03ac","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-336","Alcochete"
"fca1edf92e0e90f2fb784fc3dbe99364b8d67579","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-461","Alcochete"
"12a09b0c41f4f43d7eda445289c2c3501a106b8b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-212","Alcochete"
"1885113fd954e3f83e5bf030a58b870f2498d366","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-214","Alcochete"
"ba525ea558100f0f4669abe60094b4e7dce18b2b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-215","Alcochete"
"65f7bf7f7efd4c4702df83e1d436c80b4a679ee3","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-222","Alcochete"
"472995157f02a18826524ea71d91f9bd7b41147c","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-223","Alcochete"
"aee5584b7bde4bff92996fd73f1d366dfe2fb9fe","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-231","Alcochete"
"8f48227aa886b0837a4a3e24a07635911652493b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-232","Alcochete"
"33f336788ececd2072eb6e05b44e067d7e8eb31f","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-238","Alcochete"
"a3ace910dd107912058234571441a9237324000b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-241","Alcochete"
"6578b72eb600e4d7982c25e7f77fe2c8efaa1f3e","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-250","Alcochete"
"a66fdecf1e517b90969a450d8d5865397d095deb","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-259","Alcochete"
"d9d91e94cc823561d1a5716f2197fb9c8feb9c69","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-081","Alcochete"
"77c5a9da02cf7b46c44a37965d75c2a4ae866a85","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-354","Alcochete"
"4cd8ced905363758ab39d29eee36ec92f6e2e588","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-451","Alcochete"
"6272314bc2f523cd71b58a8383fccb786161597f","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-457","Alcochete"
"08e875db23fc94c48f3e7c8384cb7aca373adef5","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-210","Alcochete"
"a2e5ed1a7fcf859051d0c3a24d6b8b96c5ba8966","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-221","Alcochete"
"cb359bbbd6f20b33188e9d4a34143e192386db1c","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-228","Alcochete"
"a88061d3c7a1212b71d1e544fcd9177d2a27445a","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-230","Alcochete"
"514bef64baddbc233302290f2078a49a1625b214","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-234","Alcochete"
"83bbaf572ac3ed5f85d3f0b7306083adb221a144","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-236","Alcochete"
"ca4ed8bc56282dd31b94caa73fc2ef56db2413a2","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-239","Alcochete"
"550fefff421abd71e1dda6229004e1a483c5d736","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-248","Alcochete"
"0b3a22e3b1e6a9c5ad38ad88c17dbd62ad5c0227","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-249","Alcochete"
"694b140161922e961d8588c5e261830aececedc9","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-403","Alcochete"
"8fcdddc25abe3d8e067751fd095aca3c9a5d7c0b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-491","Alcochete"
"e2cdb6af98e3430a02312ce57a1f17a565fc0930","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-205","Alcochete"
"676ad9124ac80887a9b0fe0f3578a161cc0aaa5b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-216","Alcochete"
"beffd02452baf623cb5f8355fca5f4590be4dcaa","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-229","Alcochete"
"0f9a3352e03f90867e0e0ff098d10dcae60d7f36","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-235","Alcochete"
"4ffab261acfa69380ffc17709578b25314dc09f8","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-240","Alcochete"
"abf038c1690d02ff6320551f29b5d7486bb6b647","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-245","Alcochete"
"a4e9570cbe24e1acdc0b2ece63f0bb55f25829ec","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-246","Alcochete"
"19cc6679c5f7b4613700fccc7c61a964e58f4e33","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-247","Alcochete"
"d76a895f4d61038596a8333eb52d1223e7dcfb48","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-157","Alcochete"
"2da59b63107a721a9304d934d9a1e4698b0a5d58","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-335","Alcochete"
"a9a98dc1e18aca4f5b76d0e206fe7369fb5e03ac","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-336","Alcochete"
"fca1edf92e0e90f2fb784fc3dbe99364b8d67579","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2870-461","Alcochete"
"12a09b0c41f4f43d7eda445289c2c3501a106b8b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-212","Alcochete"
"1885113fd954e3f83e5bf030a58b870f2498d366","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-214","Alcochete"
"ba525ea558100f0f4669abe60094b4e7dce18b2b","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-215","Alcochete"
"65f7bf7f7efd4c4702df83e1d436c80b4a679ee3","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-222","Alcochete"
"472995157f02a18826524ea71d91f9bd7b41147c","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-223","Alcochete"
"aee5584b7bde4bff92996fd73f1d366dfe2fb9fe","2022-12-08T10:30:01.711Z","2022-12-08T10:19:00+00:00","2890-231","Alcochete"
