".recordid", ".record_timestamp", ".fields.extractiondatetime", ".fields.zipcode", ".fields.municipality"
"8b5bdb3c88da1758987d3078173045701397afb2","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-072","Porto de Mós"
"5d69216d5220de6eb89b34abbf72bcd0115f48b7","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-075","Porto de Mós"
"647df1467d0c6c0589e22bc5b6e73cd7dbed6ae7","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-077","Porto de Mós"
"3136dd97715a56d9ac08caca5bcb4029eb3f5970","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-052","Porto de Mós"
"198a280b9eb0ed2b75e3f195a4413c734fd47e64","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-055","Porto de Mós"
"2d4fcee268c5cdef483799bd49b07a7affd1d8b3","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-058","Porto de Mós"
"c717eb524aa3253c1e959e8c0d0412a606dec9f9","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-074","Porto de Mós"
"a8b2031fbd4e52d7a69f2da473f9fb7a3fd250cb","2022-11-23T20:15:05.361Z","2022-11-23T20:09:00+00:00","2480-082","Porto de Mós"
"37cb4a7edfb164fb234fdb53de6b0a6d4b10f642","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-055","Porto de Mós"
"bf94a53fef63298df87a1c1037d1e1f294eadccc","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-058","Porto de Mós"
"9b69b4d3aec18bbe96f40bcf7676e93383e1d903","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-072","Porto de Mós"
"0fc38b201e15b25016d7f284fd6b6c38f3c1b520","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-075","Porto de Mós"
"106be262a4b751621c005b3be72038a5d9e5a79d","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-052","Porto de Mós"
"f3f17117c0c6b8ee7b04c3b9c1268f302fcd5f86","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-074","Porto de Mós"
"0a9ce804269ebc2468fb04dba4f206d7f6593af6","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-077","Porto de Mós"
"83e96279c4555768af9e43968f94c096d4ff83a3","2022-11-23T20:30:01.077Z","2022-11-23T20:24:00+00:00","2480-082","Porto de Mós"
"02ea7821fecc636eee952544232f05e90e6fc641","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-055","Porto de Mós"
"cca52def235c74e9653ea775c43f9db51d97a0b6","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-072","Porto de Mós"
"b77f553a31369e10366cc9b21666b56bc0cd07b1","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-075","Porto de Mós"
"0df6ba3c1019d68041797e795451222b53eb00f2","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-077","Porto de Mós"
"7b28cd7ba53725ccaf49d0879792b8f4f4b6328a","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-082","Porto de Mós"
"684ae833cc443ade4624f9ccfdf00b278bddc118","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-052","Porto de Mós"
"45c483147d7884960314c957f0ad52bd754235dc","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-058","Porto de Mós"
"fd922aab726ad6aa095820e9a4ee3dd6f2b34169","2022-11-23T20:45:04.749Z","2022-11-23T20:39:00+00:00","2480-074","Porto de Mós"
"e14a928d2ef752db7b56a201d2d8298be9ec9afa","2022-11-23T21:15:04.297Z","2022-11-23T21:09:00+00:00","4835-612","Guimarães"
"c9144630873b308396764d29d89b0cb7af19e128","2022-11-23T21:30:10.009Z","2022-11-23T21:24:00+00:00","4835-612","Guimarães"
"c4fe21c007a5fa25034b4cf3b0aedc8a6afc4d84","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4770-212","Guimarães"
"e3717331d5cb1560cf9d85089d11d3a96a0e9182","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4770-204","Guimarães"
"8c8a69f54bbb1f801d64e0bf2240e3d6cecd964e","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-368","Guimarães"
"1310fe48ec8321a74427ebfd72f87401fba1454b","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-370","Guimarães"
"a3145f3f482d8af94d70878f2ad6cd4c081409c5","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-375","Guimarães"
"50f8ca05f40429b7481a949debb22068f8c82932","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-385","Guimarães"
"cede87f393dcad74149334d00d600dc5791c0d04","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-401","Guimarães"
"1c32d7c3c5298ed9a7b5288a3169c549cebd0e87","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-406","Guimarães"
"202e57332d7d56badac0df036e806499794ff58d","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-411","Guimarães"
"2956deab6ffb9c5c0836926100ea3eae1120cc8b","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-413","Guimarães"
"92833c56383bf6e85fb468117fe5ec5d2084c645","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-427","Guimarães"
"309c2e9b32e086bcfe6ddae195451e6cb851d407","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-440","Guimarães"
"2103cc87c049735d1a12683bf2ef615b8c820e31","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4835-612","Guimarães"
"205bb358bbedf5d5a9fc0e281c1ee117e8701f13","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4770-259","Guimarães"
"d8be89590dc8055bd9c455528470bc10053016f0","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4770-260","Guimarães"
"6a32afbd35ec42c62193a16693cdd608020a3478","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-356","Guimarães"
"ee66e1d2c8e1554648965581acb4cde5a0d5db7e","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-415","Guimarães"
"34f06311e328816b74455003e7634ed019663a63","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-419","Guimarães"
"2f8b735abb56f142acf0b41aa666b6b309d4ca27","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-437","Guimarães"
"62ce987c612f37dc24eddc7b894c176154cc55b0","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-439","Guimarães"
"50d88d1ec79ba0898cb7abcb41c1efe8896e78e4","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-476","Guimarães"
"a6a822e2f2814135bfc24653350b50f4b412604d","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-477","Guimarães"
"324f8e32b7e239c1701e547bedd0bf3b92c06b81","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-546","Guimarães"
"2767c4e3a1044437be419983203c10d0f241ed3a","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-551","Guimarães"
"40732ec7fe8fdf12265cae10322cc30ea78d8da5","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4770-246","Guimarães"
"41ebeed4e6ac07ad8b41d66b600053ef5f7ff869","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4770-254","Guimarães"
"ffa9b04bbabf6f8fc5006ca5206345ef16035ee8","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-358","Guimarães"
"7a2740d31b19e262bee86da8db47edf801dc5255","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-372","Guimarães"
"7c2f141c7f24b897d66ed4bb54091879fbef9741","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-374","Guimarães"
"4550bc1c6a4ce74c00352676138fce22f2304afb","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-400","Guimarães"
"5d871e7f3c41f13bc223473fabc44c3cb9f03737","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-433","Guimarães"
"f913d4ff9ee60c130398dd0dcf19090ba94be328","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-475","Guimarães"
"3e19d6d1be40fa2f18c111743c195402b730ca83","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-478","Guimarães"
"c8c39d7fe0572f2c58449d0ece902451c0db634d","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-547","Guimarães"
"6501992ff18bf50f1f98ede75e4479392f45bbb6","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-548","Guimarães"
"4a1953ce16d2af8e969570462e42fe48eca12499","2022-11-23T21:45:06.661Z","2022-11-23T21:39:00+00:00","4805-549","Guimarães"
"cec6508344d1be34f5aaa79a47b21c6f164be35f","2022-11-23T22:15:05.729Z","2022-11-23T22:09:00+00:00",,
"30ce6e3f78ee5b0a50004e106341d40922401db1","2022-11-23T22:30:06.322Z","2022-11-23T22:24:00+00:00",,
"b2c9ae223e15c0fa32f505e429bd3b59508dcc74","2022-11-23T23:15:05.042Z","2022-11-23T23:09:00+00:00",,
"2b657a486711feecfa83f2a3c0906597f61f8b8e","2022-11-23T23:30:09.297Z","2022-11-23T23:24:00+00:00",,
"26a3d32fd49f81ec2801459e2e0fcb2c5a6b4d8a","2022-11-24T01:45:06.662Z","2022-11-24T01:39:00+00:00",,
"125a776e53ed7f7963f24a1755e65bda41963bb4","2022-11-24T02:45:01.47Z","2022-11-24T02:40:00+00:00","2970-866","Sesimbra"
"2faff902fbcb53861145c929291a9ffe283a2027","2022-11-24T02:45:01.47Z","2022-11-24T02:40:00+00:00","2970-846","Sesimbra"
"18a4ab526250a8e6b45c8d2a6ed46b44b8a54ffe","2022-11-24T02:45:01.47Z","2022-11-24T02:40:00+00:00","2970-853","Sesimbra"
"8ba5f4148c6c6f631f3bcce84782190f8fef642e","2022-11-24T02:45:01.47Z","2022-11-24T02:40:00+00:00","2970-805","Sesimbra"
"4f13f952eafa3f5a1115deb92d54f4b7bddfdb92","2022-11-24T02:45:01.47Z","2022-11-24T02:40:00+00:00","2970-841","Sesimbra"
"5b3cdee609591b1b89bf96d12ea1436361234d4c","2022-11-24T03:30:03.935Z","2022-11-24T03:25:00+00:00","2970-805","Sesimbra"
"baac9e7926b77e821abdcc4a2b9bf84fbfdf8221","2022-11-24T03:30:03.935Z","2022-11-24T03:25:00+00:00","2970-853","Sesimbra"
"d753cc75542062fbca7e269acaba78370012ec59","2022-11-24T03:30:03.935Z","2022-11-24T03:25:00+00:00","2970-866","Sesimbra"
"ecf4208439a819e2468cd6e5c0034980e1c78a67","2022-11-24T03:30:03.935Z","2022-11-24T03:25:00+00:00","2970-841","Sesimbra"
"18de235bf51592401bd5d4318d9151a9e0ee6c39","2022-11-24T03:30:03.935Z","2022-11-24T03:25:00+00:00","2970-846","Sesimbra"
"72f14a5b2c0c86f9b069998e20aacb64b2eebb67","2022-11-24T03:45:02.967Z","2022-11-24T03:40:00+00:00","2970-841","Sesimbra"
"897553df340066eb69fa690115698343500782ce","2022-11-24T03:45:02.967Z","2022-11-24T03:40:00+00:00","2970-866","Sesimbra"
"7ce4ead0c4371fb20f5baded43f31e6501c55002","2022-11-24T03:45:02.967Z","2022-11-24T03:40:00+00:00","2970-846","Sesimbra"
"a4deecfc2e97dd1162e4f620fc33b881a007b37a","2022-11-24T03:45:02.967Z","2022-11-24T03:40:00+00:00","2970-853","Sesimbra"
"f621e0b6e5695095fdf62bc607e47ff0daa036da","2022-11-24T03:45:02.967Z","2022-11-24T03:40:00+00:00","2970-805","Sesimbra"
"b484617063ca209262783174a7d8fcbe6da32fb8","2022-11-24T04:00:14.871Z","2022-11-24T03:55:00+00:00",,
"ee1bf9197bc4d4a379fcb628d1075dfc884ae84a","2022-11-24T04:30:07.663Z","2022-11-24T04:25:00+00:00",,
"bbddc25310d53d601fd22b73471adc302a6e8733","2022-11-24T04:45:05.299Z","2022-11-24T04:40:00+00:00",,
"c3fb90b36d4d5d444d0d1968de609ec951f60c2e","2022-11-24T05:15:06.083Z","2022-11-24T05:10:00+00:00",,
"92fbfbc7c73f582e767ffc3da768f6d80b2ad7bb","2022-11-24T05:30:05.171Z","2022-11-24T05:25:00+00:00",,
"7c85545417cd87c6ec58c8671d42a08a6fe05f90","2022-11-24T05:45:06.623Z","2022-11-24T05:40:00+00:00",,
"6b3dbc9d0c6f8a07ca717e788237f8d8c074ab4f","2022-11-24T06:15:06.059Z","2022-11-24T06:10:00+00:00",,
"d41219159b174e8f0a51d63342d53322fa703fd2","2022-11-24T06:45:00.927Z","2022-11-24T06:40:00+00:00",,
"d41219159b174e8f0a51d63342d53322fa703fd2","2022-11-24T06:45:00.927Z","2022-11-24T06:40:00+00:00",,
"2efc2440d660d70113a48c51d827120e0b508e33","2022-11-24T07:15:01.103Z","2022-11-24T07:10:00+00:00",,
"f58f8233123802b4adb1e396d0d1fe1607de44e6","2022-11-24T07:30:01.147Z","2022-11-24T07:25:00+00:00",,
"59ae10187f94b09eb3e9cc9b267ce12d49ea4b41","2022-11-24T07:45:01.095Z","2022-11-24T07:40:00+00:00",,
"e786e9e9c28564e6ad2f1e620294680c1b8b9308","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4560-750","Penafiel"
"0e30a206f4a96564d8c2e45d53a9e62ac108f827","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-138","Penafiel"
"847f9cac7fea40db8f63f52045365937a9f117a5","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-144","Penafiel"
"3296fd63fa628c54b37073c840ca458ee39b962a","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-146","Penafiel"
"468c1dcf0536ee556b1da96667ddc0f476cf170d","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-147","Penafiel"
"c6177521b34d790b491dfc343a8e4681ab8e8c95","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-415","Penafiel"
"47ff775d06478a09bd3ee6b1af3ebf1ad20d91f5","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-405","Penafiel"
"fcef2750e642ca6942b290e9423e2c5133743c75","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-134","Penafiel"
"fa01c00fcd399556f80d0ee75c6e6f533a2f173f","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-409","Penafiel"
"6b2fd65464a90732c6a3940474f91953c57732d2","2022-11-24T08:15:06.347Z","2022-11-24T08:10:00+00:00","4575-488","Penafiel"
"ce2d1b68fcfda108eb5a56fb595bbff4219f8385","2022-11-24T08:45:06.056Z","2022-11-24T08:40:00+00:00",,
"ce2d1b68fcfda108eb5a56fb595bbff4219f8385","2022-11-24T08:45:06.056Z","2022-11-24T08:40:00+00:00",,
"c5c807b446a17e8bbb2cf52fb5993fb159361614","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-102","Amarante"
"3f741e3c0c6475fe0abf9e32e1f9d794cbc24ea5","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-172","Amarante"
"72b6994598aa5fd44c2bbc6b7b5bc6ce44a5f01a","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-177","Amarante"
"cf02cf1cacd5f7b0d27df5ee82fedf6555870652","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-013","Amarante"
"883e095907d106a52651124e8e215fcfb36d54ad","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-034","Amarante"
"5083b13d0ff9b98d597dc3595ae21966bf473aa7","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-047","Amarante"
"8a81666c4d57777183160be37b61d8574237db47","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-169","Amarante"
"cf76f49151659388d9aa67c7aa24d6091d8a806a","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-171","Amarante"
"0c5cffa29110663d92fab3e45516c67c228cf6f7","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-173","Amarante"
"4bfb946cda981e92effff52c89161af8f45e5fcb","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-191","Amarante"
"c15d1c6fe294b89ab24d2a55bd5ee65b8383f82f","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-194","Amarante"
"29d0c6bacceed9d6e46faddb6d2f66a95c9ce7a1","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-196","Amarante"
"ea86d1eb5883f9b6a8169dbb130c87e651e7397b","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-200","Amarante"
"4a45bbbd2c8efa70c861f172e6c21523a70c6616","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-202","Amarante"
"c03b7c8b8551a67bfe99da83ed694a3f0f570fbf","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-601","Amarante"
"bc7188cbcef4b0cc00c14228402cfcecec17cee8","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4600-612","Amarante"
"4f6579e33c789e74cc8a2e5e3951ea0fe56fd0c9","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4600-613","Amarante"
"b7e91b0c546c5767eda147d7b446eff07d245f08","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4600-757","Amarante"
"bc895ef89b11c25c33c6b9f9277d1e79c9352300","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-128","Amarante"
"49aaf7e6925a8d5cceffb241c7b3a2043edc4788","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-159","Amarante"
"ee5b9581c982c873ca0edb7ebfb03d4a2d8f2b57","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-012","Amarante"
"8fe550bfdc892b4a8e2bfd50cb79a87b011c7e95","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-021","Amarante"
"f8e7cd4f211e37142e28deeac6a9c97b66386ef9","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-023","Amarante"
"a45ce499a14f238a36588b7bbc15cefdde42a6b9","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-030","Amarante"
"76bf2edddc4a636da4a710f4261fbc66501d6188","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-045","Amarante"
"d0a50ae7b60e1eb14c8cd29091d50eda1fdba77c","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-095","Amarante"
"8010ca9ce967df4443723d4e993029554144c0d1","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-117","Amarante"
"d311234ff479da1241ccc1d3445cee68857466db","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-175","Amarante"
"7fd5145b7550c804a773af42b565212090c57074","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-180","Amarante"
"636faffade3e9a33a4c137c3262564789b10708c","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-184","Amarante"
"434efb3a679143fa153a2fa1b8de97f6ca7b1f0a","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-186","Amarante"
"915eb597f14c4f96b0f9683b788ff615b8645051","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-187","Amarante"
"ae3ad90d6512a3ab58288c20722d10fb4125b701","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-655","Amarante"
"8772802180692ddd99e793ea65e621a5fbbc8343","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-659","Amarante"
"24a90e66bca09a0c187f863bf18162d13e5447c9","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4600-614","Amarante"
"a3e9894feb55a122f87b2d590fe2db088212a786","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4600-754","Amarante"
"bf2e1f9e069ac3d8cc8dd943674cd19cf0be7af6","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-118","Amarante"
"2f86650fbbc38fceb93a4cd3e783fb8e46ce054f","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-130","Amarante"
"69851c65647459aa1e16470cc021742ff7d3bb2a","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4605-163","Amarante"
"30e79d892093d84f071d2207a44533d4e2cfd0aa","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-028","Amarante"
"2be76a390fde240c0b0878da70a9d6887ca634a6","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-050","Amarante"
"420faee7ed17d4b00c16c6591fe16dfc0aa87914","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-053","Amarante"
"9ed44bfd890cfbc28b645a00c4fcee947cc575b8","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-086","Amarante"
"6e79a31393d1081783539838b647d35b17987dbc","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-090","Amarante"
"881487746b724589df45c43ba42c74a250c7d991","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-096","Amarante"
"8975d89def1757dd2dd32b9fcf5c0f0688b0c73e","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-166","Amarante"
"7bc48040b0b9935ad78e6eff6fe0d644219bf113","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-172","Amarante"
"26d9bc9896665bb24be506c7e9954dff0f6800e3","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-174","Amarante"
"326c656c01a926182d84453901c25557a06dd723","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-182","Amarante"
"c945f835c4c072e9758db54cadba04c90cfad6df","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-188","Amarante"
"f0e46adfd319ff9bb8528806fc4b367780e79413","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-209","Amarante"
"91091792d58a185c49b64dfe5586dde4daab9713","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-307","Amarante"
"2658f38d8b983b5742384a1330b03daae5606dcf","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-480","Amarante"
"a193eecc8940f1a331542ec6af7b6864d5eb66cf","2022-11-24T09:15:06.9Z","2022-11-24T09:10:00+00:00","4615-667","Amarante"
"f43206947f4ef8e68e23e5e9e6c5e453e9b4a7a2","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4600-612","Amarante"
"91384d5478dd2c2b47615175c36c0a43daf0d988","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4600-614","Amarante"
"bc97c9bfc245c9473b03ed0f9a33aca013d60b41","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4600-757","Amarante"
"636b77c37623d93d9ceb1efd81e6ffd387f3e685","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4605-128","Amarante"
"fcc1d52f8da7861fc3b28e5880ffd1bec05e1dba","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4605-163","Amarante"
"a7bedd32f48ccdd94624de25e5184072ab4dc481","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4605-177","Amarante"
"9a7b8d0b7804cc6c94ab3c6ce5a032296fc67cd3","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-021","Amarante"
"f30a8f26e61350346a769cf67ebe825513e6cbf0","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-034","Amarante"
"753bdccce5dae6b93d53f7a23aeb1eb23eb022c4","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-047","Amarante"
"3c117230f415e27dc6dcf5453c6f50098f74aa79","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-050","Amarante"
"946a1e734ddc4a5508225637963920d8b2f80ee3","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-086","Amarante"
"874205a35840c4f50d31a6c79d6d24fd5ac9d225","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-090","Amarante"
"4f555f6612683c47726b9969fbaaac43cf977743","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-117","Amarante"
"26d752e936c0e3ba5f802f4ef71613a55a5eea8a","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-182","Amarante"
"dd47f511c57e17f10cc09363c0c139ca9cdddf3e","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-184","Amarante"
"fa24a04da2b7c1e0c9102745dde05fb09278e317","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-187","Amarante"
"39cb4117d11bcc1f1a5a9e5ca572524d01cbdd3e","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-191","Amarante"
"cc5fb2e8c468d6d6bd0ea869bb9686845f90c84e","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-307","Amarante"
"48c25420f7859f2329f1fb71cc200cb77da05820","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-480","Amarante"
"51d9984a5cfa819999a3440d74d8898198d06ab9","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-655","Amarante"
"3307a09455577a9ec9a98d42406117bec2b4833c","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4600-754","Amarante"
"f271714513d2c76548404db03011dedc0157d8cb","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4605-118","Amarante"
"db645c3c00e78fc3a9b0d6842a7a3f320d735938","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4605-172","Amarante"
"61d6b9f6bb8bf663044ff6406e186d906792fae4","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-012","Amarante"
"b601403e32c033989ce97f03aa477fd13de035e2","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-013","Amarante"
"f1a893c8397a06b7a9f4afd831c20310a0b3df1d","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-023","Amarante"
"bf167bbb61c9a19bebbcb1c2f1667cf335472747","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-030","Amarante"
"9f001e486ee6d4548d9d024f9b35af86ced8ee84","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-045","Amarante"
"213f8be1ef3c631aee2a0aa7d6ebce623ffcd5fc","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-053","Amarante"
"7cb60fa8d09462b924298b64ddea8a1e97f23979","2022-11-24T09:30:13.584Z","2022-11-24T09:25:00+00:00","4615-095","Amarante"
